price,car,mpg,weight,height,length
17643.93754405248,1.0,37.43730982207036,1817.8668292991495,46.96577528432851,169.10848442979724
23476.64963281688,1.0,34.445658854701676,2325.3317671790855,45.70986393811996,211.4477965978749
8489.29116735159,1.0,31.154373678328355,2444.0958412140067,47.99786069218385,157.6516029856079
16156.425718325772,1.0,34.16332887464982,2022.3889100611354,51.519426108527384,203.57450232494705
15187.454695205806,1.0,41.467824042087486,2248.432205876604,49.730851992732504,205.51224983221445
21235.62299656635,1.0,41.62285405531588,3478.340623441957,45.75029871951067,175.21172871263312
15108.231193367808,1.0,35.868895474285026,2387.7786487323415,48.394916524391746,223.69301726636553
24534.38650879482,1.0,39.343576334497286,2313.7049211675917,50.83394642435127,125.9865045053118
18386.47542211361,1.0,37.12351246494891,3225.814065963623,48.31410112074348,204.69008376622517
16433.44422592017,1.0,36.476396411575294,2799.0004931730455,45.15030240785417,140.10876973768174
13465.462810980018,1.0,31.913149239251563,2261.359484002184,47.06672230794662,232.626531727343
14970.279243549534,1.0,44.0013351277289,2983.49474719973,46.971010730423295,180.13741002004068
17462.171435560827,1.0,35.69094974576106,2079.6942214782175,49.129001959633605,192.60958878505315
21344.521779450322,1.0,43.05595401833398,2981.017823365206,47.13912986729254,221.66254673916282
16927.85941736491,1.0,42.66317738745156,1549.0022203790918,48.1958935087909,182.12232233593429
19615.521236013657,1.0,37.352080293962885,2317.533697850386,47.291692752719456,194.30116966136754
15616.511610625286,1.0,44.94747525563769,2188.0744214136125,50.59962156845414,191.19391832259282
14404.689134383729,1.0,33.56637701431106,1377.8081333202385,46.80405995289765,281.5450064290254
22989.03842151472,1.0,39.57835154313855,2188.6253794372224,48.60902654432984,183.01089473111233
22571.08463028562,1.0,35.15816456190143,2141.9070908636286,48.361904443824244,184.6109882476603
22082.35896387435,1.0,45.59557384826079,2475.5563450576637,49.634530151871246,171.39041443048978
15508.061933897467,1.0,36.11499662068906,1701.1027391790938,51.80566972693138,228.55464329837844
15619.666554826512,1.0,44.10181168449355,1915.029042399195,47.62779182504345,150.91909544487453
12962.598670502157,1.0,39.62497109773702,3090.7662865077136,48.665735268186495,201.7718904465692
23274.88788027711,1.0,38.54488831421054,1766.5021025168335,44.30208285539331,136.76593143185065
21847.729066539152,1.0,39.02444157112605,2694.365139783566,46.95111504802832,200.30676379793192
16239.790517028885,1.0,41.69554988986878,2866.5639158278964,42.68381259885193,209.19250811040928
22346.758365477166,1.0,40.09372649689527,2253.544768013184,48.58986574873115,113.37850076817091
17670.6307807285,1.0,42.29099620423557,1901.4976122588384,50.18653173082458,148.95840738057296
21596.88095338293,1.0,21.498769582138756,2567.260251831485,45.977041503125385,244.94986904502474
16264.03018628287,1.0,26.56318729525581,2271.9518838617487,48.33736800620635,192.84556181567098
20760.405942245317,1.0,32.626465618556395,2466.0284974664232,46.87456939255662,212.34701608735386
21647.82198853052,1.0,33.11820791144387,3414.880508840267,48.81676443864689,126.80605158180033
13261.360324861893,1.0,39.21478981333555,1944.063536378745,47.10373324376294,199.08128794404988
19501.59831852556,1.0,35.067393637220576,2603.4831254264586,49.06629480174422,94.79911734801121
21166.599401194286,1.0,39.702887264631045,2216.5810969719105,50.26029242383924,121.68095958131251
17754.639323629614,1.0,41.1029277349647,3443.0431549668665,49.43725394300202,179.99630428406368
15066.993060648108,1.0,30.325327352635536,2467.563232425082,50.96603325121285,240.38074092231875
16929.64950224812,1.0,39.38651684586732,2772.940174269988,49.03576621385695,192.13561485501893
19057.02904603397,1.0,38.41343897488177,2103.7677894765725,48.04496874391486,159.18452796212057
16450.05607297039,1.0,36.09681032195603,2578.931588321423,45.72428746916415,110.93787569802107
18955.496845643138,1.0,45.091351591114154,2239.9801961842,47.13658756694673,172.76103167339022
13762.573734750362,1.0,43.80714257051739,2579.393290403837,47.10760052884443,185.9531630556945
15362.079903854506,1.0,44.89849060826126,2652.481929262441,45.71716448183138,150.34863674811814
18700.9920050007,1.0,41.461318573570765,1922.7010192302291,48.115240325181354,231.19641088658597
17880.756299964967,1.0,42.781341447083825,1869.7064869649482,49.3856396141959,219.78205977085275
21581.821956267577,1.0,38.42828117704299,2297.3449838517417,46.244030070313514,137.55695183481788
22013.487803406544,1.0,28.46364237976055,2785.367666966066,45.69451016511072,216.90256279077136
16385.89426380214,1.0,43.00084813999869,2591.003622585255,49.89532462470739,196.80448225356443
16227.623675945379,1.0,34.558971099895146,1779.7673143694542,52.1211310099917,226.92943577068823
23419.69827095272,1.0,39.65681250614131,1446.315511072855,49.77166326725519,165.17033580814922
20484.461863980057,1.0,39.41686667803667,2602.086298283882,47.69608632068055,161.02230622316125
14697.312612382162,1.0,36.687507854550915,2862.340275820816,49.811274078297764,165.33159731041331
16283.317925500958,1.0,31.70815226682343,2740.737740270837,46.34106082844179,170.38350051583095
18627.420851654937,1.0,24.614017882680685,2585.550686754663,46.00275414897655,271.334333781514
18568.9719464386,1.0,34.78265019541313,1170.7048794831628,48.43611484619384,170.29459338527448
14066.79941521943,1.0,42.75611423172857,1876.3406385248709,47.19438486157395,114.45089669379105
13283.29144048888,1.0,36.17237687287204,2826.852323844976,49.67844070859345,181.3523315113023
23605.719666195542,1.0,35.3988182791757,2406.7015140193193,48.51352605746477,176.41445403795203
17649.477538929,1.0,35.76711243791315,3047.755291813673,50.023536451246656,219.43768162279008
19023.822371974395,1.0,40.119965341939036,2005.9779771882797,49.81635009926753,159.0203555149582
16799.417021844685,1.0,49.51239424617246,1921.9490285626177,48.901658042275606,167.91573473382948
13680.894025914358,1.0,35.22502051533673,3136.5183884524085,46.163875609474005,188.59305545599182
22861.75844639745,1.0,41.318304335104905,1432.3128249779234,52.51840501807341,182.9298040642185
15479.571205980079,1.0,26.115619512989404,1974.1786243747952,46.51451904312802,226.02308153461746
20031.069602017044,1.0,43.4267996212455,2007.4844774477642,52.03589615709235,194.84657048780292
20893.936492855806,1.0,38.71037519804429,1729.5713560666907,44.11744593197443,186.91733822511765
20422.550185931712,1.0,24.523612455440816,1956.966326213445,46.43255213079694,264.3199090453785
22317.633531583324,1.0,20.84633134235252,2617.096655911027,47.963947859135104,257.6909187654494
17282.925698739113,1.0,34.11526085885831,1977.618966345217,48.69646833375896,191.67434794801898
14203.996504602908,1.0,46.80615481934723,2372.2743734470087,43.54695984392818,190.75135903922143
13603.14455561422,1.0,47.65372313010597,2636.98865779093,47.05012305388254,159.64290025309836
22680.043630404387,1.0,46.75436090490425,1509.391889164639,49.0037102009897,182.09941679750452
18097.407727908674,1.0,36.705341480035,3137.3325430484547,47.26720475856901,126.86561834292895
15863.742120381674,1.0,41.99551909882132,2130.5754807821068,49.61834604574717,143.07221551035093
19879.305671641734,1.0,45.453128795088745,2086.399917536541,45.53115246272873,155.50805069224953
19119.14468815716,1.0,41.03719579110847,2250.535927369625,47.48624246481011,149.35911369052255
19054.98718324271,1.0,29.848601375289537,2833.144135568748,49.3014404115538,244.96258911042867
20640.277188991095,1.0,38.76039486359872,2257.1501498734747,52.23443839555868,188.14231989190898
14041.383524344239,1.0,44.129670472119535,1955.3335598861377,46.05598873226102,150.99622890996943
15038.440081429964,1.0,42.48557687204181,2495.008191533066,49.00676216866881,189.10990655130595
18239.23687846962,1.0,34.32748975555569,2675.67182409471,47.10305050691628,205.85127997739352
19309.091737098934,1.0,37.36651922515925,2370.615279225469,50.21071531828563,201.77768497505045
19422.183999296554,1.0,39.692824464707016,2513.223382989306,51.87156637820863,205.65443324426843
15554.11138261829,1.0,27.368567592589656,2171.9622591148536,50.896628621140216,237.61062077133732
15475.375184943226,1.0,31.98574876585673,1996.148393926127,48.498679331297865,218.16428067671578
16967.287632426785,1.0,33.83641604119558,2813.41625321505,49.66121605546912,175.6978376258915
18841.396593056277,1.0,42.375393099848154,2354.7943299432363,48.824731379497905,187.94887466326693
22389.010467515593,1.0,27.779560253071526,3650.592295026655,50.36778821626787,173.42159850750033
11928.200651890491,1.0,32.71895670918475,2732.8008344094874,46.69879229652415,249.20299163474274
16853.862131539365,1.0,27.519993400079553,1928.1786313194275,47.90146219223686,230.9059019444643
21861.081727767236,1.0,36.66613536387531,2911.716419619812,46.89203742429043,128.2069665373495
21207.14467457207,1.0,26.043894030163283,2468.0199094491345,47.00952643019442,242.40239997237796
17059.0005308428,1.0,42.24791308406386,2900.4762696415337,49.16389287988362,176.5878220736184
18860.57751692132,1.0,37.72257154821896,2960.7491014276,48.299772587506276,169.9121367503359
19305.13525122403,1.0,48.405945475538395,2318.645806237757,50.94615521096023,209.86276723610771
14993.828741793244,1.0,31.494830540893474,2711.3916413766306,47.99708500578096,122.00118125659739
15880.184721724643,1.0,36.975710332622725,2421.6031016805205,44.36937391784604,182.2259375706812
17163.608091608145,1.0,48.20004553277954,1453.1528582187889,50.67565197776934,223.43085718709793
24595.27217965056,1.0,38.47099821691413,2434.5158621843807,46.80851660331924,181.46697986647206
17690.510308274523,1.0,39.584545001105255,2391.8497655565943,46.21867872636186,195.47175582090074
15878.79145958527,1.0,36.69668082329716,2244.6437735887002,47.04859878375299,153.1242099423512
18575.73386090991,1.0,38.226959263160744,2434.384058884889,49.01696793485764,125.42024125240555
20224.009880179678,1.0,38.947882679030094,2952.1925258402257,51.08498731547009,175.4522901657694
12350.166135604566,1.0,42.07052170017873,2889.310074938906,49.75530686063405,130.66747685406577
14379.281490226858,1.0,41.42104181854861,2769.6767999435656,48.796017573523066,195.29383891534619
13321.418681058445,1.0,36.23020953535485,2431.5396847547136,49.214922137413964,311.28279717744573
20051.563262323318,1.0,19.304990819445166,2491.4986830560038,45.09706448168186,228.6951760065648
15011.935924180583,1.0,35.01907485697471,2106.952392277002,46.6125061413155,240.15637926501103
30284.158611054434,1.0,35.493374384582246,1688.2132145967053,45.67131777886249,151.82879871635524
16247.047660662529,1.0,37.271252751056856,2494.9395841180676,48.206664864962015,157.0771614015569
21706.484558714437,1.0,42.98639551280787,1277.760490189835,46.3983990079003,192.3501598942851
19619.448959306974,1.0,39.75349459041341,3150.1422977638176,46.041147995532036,109.81863005994941
24951.169339665015,1.0,33.072584904967144,2532.539416487443,50.30952781676405,154.96306799959348
23079.479668089207,1.0,30.79450318246159,2761.2746077205193,48.40045737232365,254.09108105247302
23764.231672208345,1.0,39.58556371129137,1849.2018119422537,48.253355771705664,183.92382175080087
16981.133499063704,1.0,46.6179009952137,2615.4350071039917,47.98308336059556,163.70141903096624
9948.340360511103,1.0,28.326175699969234,2475.6768597738374,50.100085504157256,252.9805777531646
14736.987279612495,1.0,40.24169646762762,3319.6024153199396,44.96669327932559,164.7874537350762
16844.63580951319,1.0,42.71902204720492,2283.305563942997,51.370341512281406,129.15587403568696
17378.805364456693,1.0,38.891783394169714,1737.4976858462733,49.93614988723973,216.42115711188572
20047.968322895103,1.0,51.17473495443248,1747.849054107926,48.52961069250811,209.0311153627605
20202.442962158002,1.0,36.82100254021925,2465.421722495682,46.15446091441425,216.76431408116866
22972.222903132806,1.0,33.89529137921289,2834.1867016975816,46.71135807332007,172.5226924813784
16608.38454892156,1.0,45.94573707069847,2104.903377790666,49.10261786193593,168.3750904431801
20880.574512693544,1.0,37.690449990319635,2249.435613054731,44.501564459089266,178.391721926481
22618.064525266036,1.0,35.25702204978978,1863.2472059894255,48.84230321953965,196.52428462188715
19007.51620335708,1.0,40.53018342104019,2357.8164355477356,47.680100592226836,217.9681397868004
18356.022356694793,1.0,36.2824875893205,3191.856315424332,48.63633350999343,115.31421261898619
13610.980445879359,1.0,51.01058112864363,2257.2482934903483,46.75318244993104,197.03114013192027
24232.32247849302,1.0,39.386394883231276,1862.3653491780242,46.90937666547209,154.39169193558072
19289.138836697584,1.0,43.14539449239069,2425.329043777296,44.83148476368011,180.49707399914357
14851.000950630605,1.0,43.06511005321997,3181.6947722406794,49.03801995925507,125.05527475432436
22633.829804420428,1.0,22.71907683464694,2568.153694498193,48.33630208211559,241.07092776346605
15595.145589257814,1.0,43.47086592839481,1805.4621593994148,48.845194697115744,178.52449952438005
14939.377587784895,1.0,28.728556730380976,1911.6755381418225,47.71046049149569,233.1881565266739
14533.381415978742,1.0,37.29303309604372,2557.7845506221256,47.21155048027002,227.55758556146014
28116.635534930152,1.0,41.59883343765126,2030.1186809501469,47.25895466214286,220.6648129210911
16672.12951015129,1.0,26.308628398145277,2465.7591085576214,48.165642647713554,225.19451091688614
27534.776343932022,1.0,40.075562611721196,2298.647289097051,49.99065244312742,211.38451224912427
20799.266347232875,1.0,47.057015715468424,1548.8426497306584,51.30459729732025,215.08586321949224
22556.367623670667,1.0,39.755722605102534,2351.7952379384215,45.290911641946714,179.11607569583785
25149.56044721695,1.0,37.76459177268438,1751.9976700421435,46.323554782395476,215.80369976512512
15554.881672604775,1.0,32.38098935006157,3279.69025801563,48.13390211199108,132.9051139896081
17552.720737695206,1.0,41.5121241738097,2165.1971810726836,48.50227785473655,98.73222641387088
16086.820367955115,1.0,21.447548065143078,2503.877994499978,46.30838570328252,230.07453287359579
12734.464168426124,1.0,38.98452099886886,2039.5876166686694,49.903003978041035,116.85973152868844
15588.037045833815,1.0,35.663085731785145,2639.8918893975915,48.40545191097522,199.07037593805805
15352.724498135573,1.0,27.47131751404386,2115.526363893612,50.27957371923342,225.08661794652824
23092.504973238036,1.0,38.21235688582922,2834.3627060660747,44.26952818569087,220.99569066883754
16955.028297206787,1.0,39.687229521097926,3342.658983621513,50.088793764018746,193.0199054602858
15866.298694946634,1.0,27.804438434484453,3076.798574030447,47.21879836279515,193.57579989638413
21271.58589498262,1.0,18.813261868266675,2321.4252942061944,45.6403467072142,282.0036265491088
18279.561651644595,1.0,32.819635176407154,2760.493259315372,43.826387462379266,148.3252573427506
19955.887775136256,1.0,27.027947354400133,1689.2245146425641,49.26411147737013,227.6959430671237
18775.933817790665,1.0,30.90485365296651,2340.4940866296797,44.956741870287175,158.54326987752142
23412.92394937222,1.0,42.519268369107024,1900.544204260827,48.749242796371725,125.53076122562612
11951.68901012415,1.0,37.44531276768355,2908.196176064314,47.632432700928966,137.44205281745835
12882.452764230198,1.0,43.49825018406465,2179.9852845664204,52.97435011094793,182.65752684358762
16885.839722249486,1.0,49.830320244625085,2516.3624986401333,50.217095497678734,210.45794082739846
21157.5850402054,1.0,42.92123006186254,2676.6791207454253,46.78162842126192,141.54068331699483
23425.402021818478,1.0,25.537212491264313,2828.908021343708,47.313879013379946,228.95203944925748
18213.254902522414,1.0,43.70353304172157,2222.8848225526367,48.318520883763185,69.01590182794537
15339.503021895822,1.0,23.43604604524845,1841.0114918063068,44.25596014645995,261.6892655112972
14037.175933030827,1.0,40.993924363537666,2254.6377821840583,45.50974024945725,209.51019914325263
23098.090491332987,1.0,29.79542331647713,1491.5397384188936,47.47424562864786,175.59490366079908
19481.292336909668,1.0,33.53080415610886,2256.6111489874315,47.867713850252386,243.82995150353395
18311.018866071834,1.0,43.12623359879059,1393.3164424355268,46.80641199315609,169.9190163640262
18498.048912353483,1.0,30.57833147309598,2803.518908639914,46.681582415451736,53.705652329057244
25947.07557654872,1.0,21.285676617211077,2662.5835162946196,49.33225628194547,281.93849498483615
16678.452149798966,1.0,39.40644001710906,2213.5540790378045,46.031096191637296,227.39053844962442
21317.774609949473,1.0,39.01218843094592,2257.3546565126817,48.933088006605296,170.91915061284612
14727.966752999428,1.0,44.645888588853055,3130.1599176815907,46.488500081659225,182.18005774841487
18858.668878066437,1.0,30.794651745984737,1586.0633338252965,49.94866098510593,241.05595278165794
16915.002024745612,1.0,38.03352602923889,1875.5795497669878,44.65462340681882,187.1396896783102
15602.578287088892,1.0,35.68076799714737,2681.4274585519606,48.51383080175564,163.9463709883654
18672.44356222398,1.0,38.92551972155433,2155.226025414153,48.04409365396865,136.76157291462576
20090.12420961141,1.0,34.77418284041322,2605.9827801840906,49.869912322110785,120.91460027676405
17965.420893694933,1.0,45.53315372395377,1989.751127908283,47.876663544102016,167.71428843989105
16508.667183506608,1.0,35.46043146395383,3345.1959179431565,46.93517468447108,178.54486843751272
17269.085848662282,1.0,38.05307601725955,2891.3092624244473,48.28893341703488,137.58247496351606
13941.98798018409,1.0,30.4418487427957,2200.4565421454613,46.71708729038692,238.73912431305297
20212.537776671517,1.0,34.85331039993749,3683.69604388462,46.28469292195458,114.09009716155089
23326.09812440681,1.0,39.105833317595284,2588.08619028421,45.26732192026401,143.53434486066004
16926.107079622016,1.0,24.947100925923895,2774.433196192134,47.042354418371694,248.72085731318572
16971.249648936402,1.0,33.90322581929303,1724.9918538263544,50.041150325861494,222.31245746735902
15015.358468225098,1.0,34.182657461518374,3017.580006179538,47.97338385730321,194.60628997622192
18780.39826574068,1.0,41.13848337212113,2355.6196529550457,48.34397542409945,194.23687373862242
21994.15260774193,1.0,36.60937704373937,3474.6483722640596,44.55653649692351,190.76181198217787
15908.041556175662,1.0,40.620402071435976,2315.4970280384964,48.980290358330684,164.51691207999724
16150.925582772024,1.0,23.055819032490824,2810.0415338024254,47.58999159940033,278.23360450644174
22109.84283686294,1.0,35.95281518694841,2357.59093668646,47.868037513386035,142.73625026126942
18440.638550094223,1.0,45.31853064056734,2967.6831678300578,45.013908519830736,218.23518557196036
15580.175593519592,1.0,33.106104810439064,2683.820574694337,46.65092719914808,171.89614751921226
18810.976822197972,1.0,32.93435352683079,1747.3709050417212,48.36547060550144,194.8482383896494
24705.73428178525,1.0,31.806112997041797,2869.544941972165,46.97107848989347,143.96847345651784
19261.255891958044,1.0,41.47956428364781,1695.8344965408628,47.99976653755927,182.3172810454219
25037.801497808305,1.0,23.700340330248125,3166.320468815309,52.684311516242815,280.33615286569596
14871.142304680723,1.0,43.682174568727675,2298.2672845744164,48.05762371156424,200.94183837167614
22160.796813601166,1.0,41.93076463779531,2586.2095939744677,49.08287268412226,184.11132134948883
17847.24283504035,1.0,48.55136913884572,2442.9625661140026,50.531109746825756,167.87472549232706
16341.732267882093,1.0,35.77525687276284,3166.2361631489252,49.53510401240438,210.58292550877803
14714.125492167484,1.0,27.459178212321397,3424.1107593197607,48.81010903134945,250.6579199731904
18375.474377289764,1.0,30.621700836767157,2420.9619348944925,52.843692723903885,189.55727127091944
20981.692594248852,1.0,40.946681742723584,1659.1605041015353,47.96440213151332,140.5173425147779
18314.502537722565,1.0,44.87328812588492,2462.256596430385,48.155955809188896,215.92979498040785
15524.514988828416,1.0,16.7865318171485,3023.1078000921934,46.381053518029475,225.43647396421164
21972.00223804756,1.0,36.57987460197043,2886.719491846487,49.995706363230475,215.4941105584882
22587.53099944842,1.0,37.458389476868305,2290.59343591035,47.42275281701986,205.53118197933932
16663.849479542612,1.0,38.71796904801903,3495.156391689893,47.583753727843046,173.2410617989226
17881.35003362793,1.0,40.203932821767125,2081.832787852955,49.701592986085416,179.89028386533786
14743.082958187651,1.0,35.799371911739215,3390.206335053726,42.577765022137015,204.10953734678571
19025.32185588968,1.0,45.65125928133568,2224.0178860709975,49.65301808558128,170.0405572760659
19329.957662124565,1.0,42.67465342733641,2062.0152193955496,43.7834206822717,145.43363183898344
11742.117655987855,1.0,29.91481799825913,2637.321347816487,46.30163453865002,256.74599922757386
17875.35454662207,1.0,41.06723473829168,2045.2402466199353,45.51067611293514,152.6125041590468
15127.251796144728,1.0,28.81740323817921,2141.477661805852,47.34280239732656,253.15155951894943
13363.262347884316,1.0,40.92276707035322,2543.5600632883243,50.795677448660996,217.74818408131293
20207.649904366623,1.0,41.63744886683801,2432.487787983758,47.774932256068475,143.85296192558027
14051.441690334002,1.0,32.14788723836793,2263.5312331854198,46.483615740015594,216.47871070013693
14334.792816946683,1.0,35.31009039234601,1922.3093613231244,48.631247402557136,176.02432897510673
17837.360413457947,1.0,32.009479300062935,2189.0418409164054,49.25441192485919,165.35037565001025
15990.100796773744,1.0,34.12701485331661,2319.113179889246,48.10426762776133,222.7509605096061
22854.391960867266,1.0,40.96610542932787,3242.773858527316,46.52661842607398,164.04555135002545
15453.718845534813,1.0,44.29897474793533,3000.5783253196582,47.45500196852661,174.09374889380385
16854.980626299308,1.0,41.84183469935152,2621.7645946370194,48.506574490397796,201.33908086105995
20376.348924965732,1.0,37.78232297471146,1734.2718182834744,47.91814225321207,211.22791251043895
14361.21360850028,1.0,25.58674047257964,3082.358734739201,46.531946237158735,279.7104880149775
16501.245084842616,1.0,44.18655870099173,2658.7264311138656,49.63972103677857,158.72249996399688
19809.502265206473,1.0,38.21344989602991,2251.712462411611,48.02649137419726,195.49801191103595
18979.874458620918,1.0,32.94335422397529,2040.0259787905202,41.30659068542124,155.4234057918096
19213.842481752974,1.0,39.761019934469076,2476.614263340219,47.41098709597085,83.94044858953973
25649.823655291013,1.0,46.28897409503022,1915.2291845095099,47.70774857514031,172.59106982176348
15638.297792059757,1.0,27.816533527886875,2820.2297333147203,48.5681816974437,253.9969626636165
18459.728795580628,1.0,33.80851555720989,2465.868910899789,47.34175905068024,127.70170556630634
12586.68600063751,1.0,42.1962270742156,1998.9073443687194,49.631401615385265,168.86799659720356
22117.363842072173,1.0,34.02800563602614,2783.3355126150877,50.9050767953863,183.4585158324894
13476.65816462057,1.0,42.084645626694574,1724.4212558011918,43.541976082906736,164.85666122445187
17945.878301977747,1.0,24.872491367300086,2530.384093904182,47.93926112518151,248.35178009887787
17787.323521795093,1.0,43.664860139563814,1726.3895447295658,51.63993240031899,204.72786507592582
17423.663729454624,1.0,28.594936549620634,1502.0772417260114,46.92407186020198,240.2937618726968
14863.93882808271,1.0,37.72437347927911,2423.6304061071996,51.405426987932216,123.21196341727682
20196.70708485028,1.0,32.54274856873221,2515.0440164500747,50.220508720802044,191.0822592724827
21301.255939794475,1.0,47.125416185477,2890.349952559012,48.84699695887948,140.51581081419098
16981.954596596468,1.0,45.40943815820029,1645.7755757020154,47.49313170302617,117.50651537171447
19401.286421178862,1.0,38.34282571064996,1990.610662456692,48.08791219603306,169.14489820313793
19251.291062077093,1.0,40.72347451360824,1905.1833725011306,48.20647559663688,132.71673610834821
18774.755987070643,1.0,37.293297286189855,2354.50916412202,45.03730128183669,155.92593187956712
27783.60630419092,1.0,39.32889580719362,1826.0832363560075,47.479917616122314,158.26065794952763
